,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
11465,2011-01-01,11465,Female,65,1946-11-14,0.007559999999999999,Married,2373,,2049-12-01,No,,,Permanent contract,15752,-21712,No,3,,NA,1,Created
11466,2011-01-01,11466,Female,20,1991-04-02,0.00018,Single,0,,,No,,,Permanent contract,26988,12321,Yes,0,26.0,2017-04-19,1,Created
11467,2011-01-01,11467,Female,64,1947-09-09,0.00713,Widowed,0,,,Yes,,,Flexible contract,50709,-4821,Yes,0,,NA,1,Created
11468,2011-01-01,11468,Female,40,1971-05-11,0.0006900000000000001,Married,2374,,2070-03-25,Yes,,,Permanent contract,13154,16028,Yes,2,,NA,1,Created
11469,2011-01-01,11469,Female,42,1969-10-15,0.001,Divorced,0,,,No,,,Permanent contract,42555,278515,No,0,,NA,1,Created
11470,2011-01-01,11470,Female,24,1987-10-27,0.00018999999999999998,Single,0,,,No,,,Family business,51166,8900,No,0,24.0,2011-05-11,1,Created
11471,2011-01-01,11471,Female,74,1937-10-23,0.0185,Married,2375,,2055-09-11,Yes,,,Retired,28646,41483,Yes,2,,NA,1,Created
11472,2011-01-01,11472,Female,18,1993-12-13,0.00023999999999999998,Single,0,,,Yes,27.0,2020-09-26,Entrepreneur without personnel,47238,42795,Yes,0,30.0,2023-06-15,1,Created
11473,2011-01-01,11473,Female,49,1962-04-26,0.00193,Married,2376,,2020-09-03,Yes,,,Flexible contract,30992,46190,No,2,,NA,1,Created
11474,2011-01-01,11474,Male,48,1963-07-27,0.0021100000000000003,Single,0,,,Yes,38.0,,Permanent contract,48972,-4945,No,0,,NA,1,Created
11475,2011-01-01,11475,Male,52,1959-12-10,0.00314,Single,0,,,Yes,30.0,,Entrepreneur without personnel,3282,33462,No,0,,NA,1,Created
11476,2011-01-01,11476,Female,63,1948-01-06,0.00672,Married,2377,,2014-12-03,No,,,Permanent contract,73553,3972,Yes,1,,NA,1,Created
11477,2011-01-01,11477,Male,34,1977-08-25,0.00067,Single,0,,,Yes,34.0,2011-05-15,Permanent contract,38288,5934,No,0,,NA,1,Created
11478,2011-01-01,11478,Male,9,2002-11-14,0.00014,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
11479,2011-01-01,11479,Male,16,1995-06-01,0.00029,Single,0,,,Yes,50.0,2045-09-02,Child,0,0,Yes,0,,NA,1,Created
11480,2011-01-01,11480,Male,16,1995-06-14,0.00029,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
11481,2011-01-01,11481,Female,49,1962-12-04,0.00193,Married,2378,,2024-07-21,Yes,,,Entrepreneur without personnel,44290,312215,No,2,,NA,1,Created
11482,2011-01-01,11482,Female,49,1962-08-29,0.00193,Married,2379,,2046-04-13,No,,,Permanent contract,28999,374182,No,2,,NA,1,Created
11483,2011-01-01,11483,Female,56,1955-12-06,0.0041,Divorced,0,,,Yes,,,Flexible contract,32030,3413,No,0,,NA,1,Created
11484,2011-01-01,11484,Male,41,1970-01-02,0.0008900000000000001,Single,0,,,Yes,29.0,,Unemployed,65214,19817,Yes,0,,NA,1,Created
11485,2011-01-01,11485,Female,12,1999-07-04,5e-05,Single,0,,,No,,,Child,0,0,No,0,38.0,2037-03-05,1,Created
11486,2011-01-01,11486,Male,47,1964-01-19,0.00186,Married,2308,,2054-10-13,No,,,Permanent contract,20620,3710,No,2,,NA,1,Created
11487,2011-01-01,11487,Female,21,1990-07-25,0.00016,Single,0,,,No,,,Entrepreneur without personnel,32071,34547,Yes,0,28.0,2018-11-10,1,Created
11488,2011-01-01,11488,Male,47,1964-05-01,0.00186,Married,2309,,2047-02-09,No,,,Permanent contract,14782,5014,Yes,2,,NA,1,Created
11489,2011-01-01,11489,Male,46,1965-08-19,0.00172,Single,0,,,No,,,Permanent contract,64356,142081,Yes,0,,NA,1,Created
11490,2011-01-01,11490,Female,19,1992-08-05,0.00014,Single,0,,,Yes,22.0,2014-02-08,Entrepreneur with personel,12479,292067,No,0,26.0,2018-10-08,1,Created
11491,2011-01-01,11491,Female,48,1963-06-08,0.0018800000000000002,Divorced,0,,,Yes,,,Entrepreneur without personnel,34373,172642,Yes,0,,NA,1,Created
11492,2011-01-01,11492,Male,40,1971-09-10,0.0009400000000000001,Single,0,,,No,,,Entrepreneur with personel,12374,345,Yes,0,,NA,1,Created
11493,2011-01-01,11493,Male,49,1962-02-04,0.00242,Single,0,,,Yes,76.0,2038-12-25,Permanent contract,13056,1126,No,0,,NA,1,Created
11494,2011-01-01,11494,Male,9,2002-09-22,0.00014,Single,0,,,Yes,27.0,2029-10-04,Child,0,0,No,0,,NA,1,Created
11495,2011-01-01,11495,Male,61,1950-10-26,0.00747,Married,2310,,2044-04-25,No,,,Permanent contract,22862,42507,Yes,1,,NA,1,Created
11496,2011-01-01,11496,Female,15,1996-09-06,8e-05,Single,0,,,No,,,Child,0,0,No,0,31.0,2027-08-06,1,Created
11497,2011-01-01,11497,Male,20,1991-08-30,0.00045,Single,0,,,No,,,Entrepreneur without personnel,18762,141,Yes,0,,NA,1,Created
11498,2011-01-01,11498,Male,60,1951-03-15,0.006840000000000001,Married,2311,,2030-09-24,Yes,,,Entrepreneur without personnel,28996,340857,No,1,,NA,1,Created
11499,2011-01-01,11499,Female,36,1975-02-26,0.00049,Divorced,0,,,No,,,Permanent contract,49111,1455,Yes,0,,NA,1,Created
11500,2011-01-01,11500,Female,42,1969-08-01,0.001,Married,2380,,2023-11-25,No,,,Permanent contract,7181,451537,No,3,,NA,1,Created
11501,2011-01-01,11501,Female,40,1971-06-12,0.0006900000000000001,Divorced,0,,,No,,,Flexible contract,5615,563,No,0,,NA,1,Created
11502,2011-01-01,11502,Female,44,1967-10-25,0.00107,Single,0,,,No,,,Flexible contract,17947,-32939,No,0,,NA,1,Created
11503,2011-01-01,11503,Female,35,1976-11-06,0.00033999999999999997,Single,0,,,No,,,Permanent contract,21860,-32111,Yes,0,37.0,2013-04-23,1,Created
11504,2011-01-01,11504,Female,49,1962-08-03,0.00193,Married,2381,,2016-04-24,No,,,Permanent contract,6116,7073,Yes,2,,NA,1,Created
11505,2011-01-01,11505,Male,48,1963-02-02,0.0021100000000000003,Married,2312,,2039-06-06,No,,,Permanent contract,44611,706,Yes,2,,NA,1,Created
11506,2011-01-01,11506,Female,40,1971-04-23,0.0006900000000000001,Single,0,,,Yes,22.0,,Permanent contract,5316,369220,Yes,0,,NA,1,Created
11507,2011-01-01,11507,Male,32,1979-06-09,0.00059,Married,2313,,2012-04-04,Yes,,,Unemployed,7080,478,Yes,2,,NA,1,Created
11508,2011-01-01,11508,Male,51,1960-04-29,0.00301,Married,2314,,2043-05-15,No,,,Permanent contract,36663,25526,Yes,2,,NA,1,Created
11509,2011-01-01,11509,Female,54,1957-09-24,0.00313,Married,2382,,2033-08-29,Yes,,,Entrepreneur without personnel,12842,8127,No,2,,NA,1,Created
11510,2011-01-01,11510,Male,55,1956-10-31,0.00419,Married,2315,,2059-04-25,Yes,,,Permanent contract,30407,147858,Yes,2,,NA,1,Created
11511,2011-01-01,11511,Female,65,1946-10-06,0.007559999999999999,Married,2383,,2037-01-01,No,,,Permanent contract,12199,804081,No,1,,NA,1,Created
11512,2011-01-01,11512,Female,5,2006-08-23,4e-05,Single,0,,,Yes,46.0,2052-01-18,Child,0,0,Yes,0,28.0,2034-09-20,1,Created
11513,2011-01-01,11513,Male,56,1955-09-27,0.0052,Married,2316,,2022-01-21,Yes,,,Permanent contract,23741,2711,No,2,,NA,1,Created
11514,2011-01-01,11514,Male,47,1964-04-30,0.00186,Divorced,0,,,No,,,Entrepreneur without personnel,34279,27065,Yes,0,,NA,1,Created
11515,2011-01-01,11515,Male,63,1948-09-01,0.00945,Married,2317,,2015-03-06,Yes,,,Permanent contract,32474,41157,Yes,1,,NA,1,Created
11516,2011-01-01,11516,Male,21,1990-02-12,0.00045,Single,0,,,Yes,58.0,2048-05-15,Entrepreneur without personnel,6472,-4031,No,0,,NA,1,Created
11517,2011-01-01,11517,Male,77,1934-10-02,0.0418,Married,2318,,2049-02-28,Yes,,,Retired,21026,40435,No,1,,NA,1,Created
11518,2011-01-01,11518,Female,75,1936-04-05,0.01986,Married,2384,,2019-11-02,Yes,,,Retired,5319,-41724,No,1,,NA,1,Created
11519,2011-01-01,11519,Female,46,1965-09-24,0.00134,Married,2385,,2055-07-19,No,,,Flexible contract,10732,40225,No,2,,NA,1,Created
11520,2011-01-01,11520,Male,27,1984-09-04,0.00044,Married,2319,,2031-08-17,No,,,Permanent contract,36940,383189,No,1,,NA,1,Created
11521,2011-01-01,11521,Female,48,1963-02-02,0.0018800000000000002,Divorced,0,,,Yes,,,Flexible contract,26244,4948,No,0,,NA,1,Created
11522,2011-01-01,11522,Female,16,1995-09-30,8e-05,Single,0,,,No,,,Child,0,0,No,0,30.0,2025-04-30,1,Created
11523,2011-01-01,11523,Male,48,1963-04-29,0.0021100000000000003,Married,2320,,2029-07-12,No,,,Permanent contract,25094,100276,No,2,,NA,1,Created
11524,2011-01-01,11524,Female,44,1967-01-07,0.00107,Married,2386,,2018-11-30,No,,,Flexible contract,15307,-6513,Yes,2,,NA,1,Created
11525,2011-01-01,11525,Female,63,1948-11-26,0.00672,Married,2387,,2021-08-03,No,,,Flexible contract,84657,-32480,No,2,,NA,1,Created
11526,2011-01-01,11526,Female,25,1986-12-17,0.00022999999999999998,Single,0,,,Yes,22.0,,Permanent contract,46823,-2772,No,0,30.0,2016-04-30,1,Created
11527,2011-01-01,11527,Female,54,1957-09-02,0.00313,Divorced,0,,,Yes,,,Permanent contract,24561,78840,Yes,0,,NA,1,Created
11528,2011-01-01,11528,Male,98,1913-05-13,0.33792,Widowed,0,,,No,,,Retired,22382,3597,Yes,0,,NA,1,Created
11529,2011-01-01,11529,Male,7,2004-08-19,9e-05,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
11530,2011-01-01,11530,Male,41,1970-01-15,0.0008900000000000001,Married,2321,,2046-10-31,Yes,,,Family business,42512,6344,No,3,,NA,1,Created
11531,2011-01-01,11531,Male,48,1963-11-12,0.0021100000000000003,Married,2322,,2017-11-27,Yes,,,Permanent contract,11854,459653,No,1,,NA,1,Created
11532,2011-01-01,11532,Male,27,1984-12-19,0.00044,Single,0,,,Yes,32.0,2016-08-02,Permanent contract,6762,486519,Yes,0,,NA,1,Created
11533,2011-01-01,11533,Female,65,1946-05-09,0.007559999999999999,Married,2388,,2032-08-24,No,,,Permanent contract,122905,403405,Yes,1,,NA,1,Created
11534,2011-01-01,11534,Male,58,1953-05-30,0.00603,Married,2323,,2024-02-28,No,,,Permanent contract,12229,192264,No,2,,NA,1,Created
11535,2011-01-01,11535,Male,66,1945-03-30,0.01401,Married,2324,,2054-02-03,Yes,,,Permanent contract,23852,-37640,Yes,2,,NA,1,Created
11536,2011-01-01,11536,Male,66,1945-09-19,0.01401,Married,2325,,2031-09-15,Yes,,,Permanent contract,7756,35663,Yes,3,,NA,1,Created
11537,2011-01-01,11537,Female,53,1958-11-28,0.00312,Married,2389,,2026-02-21,No,,,Permanent contract,4894,154901,No,2,,NA,1,Created
11538,2011-01-01,11538,Female,72,1939-02-16,0.01411,Married,2390,,2045-09-12,No,,,Retired,14225,35320,No,2,,NA,1,Created
11539,2011-01-01,11539,Male,56,1955-05-15,0.0052,Married,2326,,2011-05-20,No,,,Permanent contract,33696,179,No,3,,NA,1,Created
11540,2011-01-01,11540,Female,69,1942-03-16,0.0108,Married,2391,,2015-08-13,Yes,,,Retired,91195,156,Yes,2,,NA,1,Created
11541,2011-01-01,11541,Female,45,1966-04-29,0.00134,Married,2392,,2011-09-16,No,,,Flexible contract,23848,155313,Yes,3,,NA,1,Created
11542,2011-01-01,11542,Male,62,1949-09-23,0.008409999999999999,Divorced,0,,,No,,,Permanent contract,46209,360194,No,0,,NA,1,Created
11543,2011-01-01,11543,Female,20,1991-10-31,0.00018,Single,0,,,Yes,26.0,2017-11-26,Entrepreneur with personel,17899,137689,Yes,0,34.0,2025-03-14,1,Created
11544,2011-01-01,11544,Female,36,1975-05-31,0.00049,Divorced,0,,,No,,,Permanent contract,36148,-1702,Yes,0,,NA,1,Created
11545,2011-01-01,11545,Male,48,1963-04-17,0.0021100000000000003,Married,2327,,2047-06-22,Yes,,,Permanent contract,13421,98566,Yes,2,,NA,1,Created
11546,2011-01-01,11546,Female,59,1952-07-19,0.00479,Married,2393,,2039-02-24,No,,,Permanent contract,22986,-34239,Yes,2,,NA,1,Created
11547,2011-01-01,11547,Female,46,1965-11-03,0.00134,Married,2394,,2041-11-13,No,,,Permanent contract,45300,23889,Yes,1,,NA,1,Created
11548,2011-01-01,11548,Male,25,1986-10-03,0.00033999999999999997,Single,0,,,Yes,33.0,2019-05-10,Permanent contract,14074,-17636,Yes,0,,NA,1,Created
11549,2011-01-01,11549,Male,67,1944-09-02,0.01396,Divorced,0,,,Yes,,,Permanent contract,23483,789,Yes,0,,NA,1,Created
11550,2011-01-01,11550,Female,8,2003-12-12,2.9999999999999997e-05,Single,0,,,Yes,64.0,2067-12-05,Child,0,0,Yes,0,29.0,2032-12-24,1,Created
11551,2011-01-01,11551,Female,42,1969-05-29,0.001,Divorced,0,,,No,,,Permanent contract,48871,3596,Yes,0,,NA,1,Created
11552,2011-01-01,11552,Female,26,1985-12-19,1.0,Single,0,,,Yes,46.0,2031-05-26,Permanent contract,21117,2507,Yes,0,,NA,1,Created
11553,2011-01-01,11553,Female,29,1982-02-17,0.00032,Single,0,,,Yes,31.0,2013-04-17,Permanent contract,10010,43916,Yes,0,33.0,2015-11-18,1,Created
11554,2011-01-01,11554,Female,4,2007-02-08,5.9999999999999995e-05,Single,0,,,No,,,Child,0,0,Yes,0,38.0,2045-05-14,1,Created
11555,2011-01-01,11555,Male,60,1951-06-27,0.006840000000000001,Divorced,0,,,No,,,Permanent contract,3306,51785,No,0,,NA,1,Created
11556,2011-01-01,11556,Male,49,1962-05-27,0.00242,Married,2328,,2013-11-28,Yes,,,Permanent contract,1115,2072709,No,2,,NA,1,Created
11557,2011-01-01,11557,Female,20,1991-06-22,0.00018,Single,0,,,Yes,37.0,2028-04-17,Permanent contract,26516,359307,Yes,0,37.0,2028-06-15,1,Created
11558,2011-01-01,11558,Female,69,1942-08-20,0.0108,Widowed,0,,,No,,,Retired,17946,555,Yes,0,,NA,1,Created
11559,2011-01-01,11559,Male,60,1951-06-08,0.006840000000000001,Married,2329,,2019-12-14,Yes,,,Permanent contract,26805,-39545,Yes,1,,NA,1,Created
11560,2011-01-01,11560,Male,58,1953-07-11,0.00603,Divorced,0,,,No,,,Permanent contract,161101,422239,No,0,,NA,1,Created
11561,2011-01-01,11561,Female,52,1959-08-25,0.00268,Single,0,,,No,,,Entrepreneur without personnel,25793,-16656,No,0,,NA,1,Created
11562,2011-01-01,11562,Female,39,1972-12-13,0.00074,Single,0,,,Yes,34.0,,Permanent contract,79183,528,Yes,0,,NA,1,Created
11563,2011-01-01,11563,Female,65,1946-06-12,0.007559999999999999,Married,2395,,2034-10-14,Yes,,,Permanent contract,41432,85829,Yes,1,,NA,1,Created
11564,2011-01-01,11564,Female,26,1985-07-03,1.0,Single,0,,,No,,,Entrepreneur without personnel,47537,296636,No,0,,NA,1,Created
11565,2011-01-01,11565,Male,20,1991-07-25,0.00045,Single,0,,,No,,,Flexible contract,10458,14830,Yes,0,,NA,1,Created
11566,2011-01-01,11566,Female,57,1954-11-22,0.00387,Married,2396,,2013-09-08,No,,,Permanent contract,7487,9345,Yes,3,,NA,1,Created
11567,2011-01-01,11567,Male,56,1955-09-19,0.0052,Married,2330,,2033-08-24,No,,,Permanent contract,16163,353466,Yes,1,,NA,1,Created
11568,2011-01-01,11568,Male,79,1932-09-04,0.05364,Married,2331,,2021-12-27,No,,,Retired,7347,151995,Yes,2,,NA,1,Created
11569,2011-01-01,11569,Male,16,1995-11-16,0.00029,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
11570,2011-01-01,11570,Male,71,1940-05-03,0.02034,Single,0,,,No,,,Retired,2783,4897,Yes,0,,NA,1,Created
11571,2011-01-01,11571,Female,47,1964-11-08,0.00168,Divorced,0,,,No,,,Permanent contract,15793,-43566,No,0,,NA,1,Created
11572,2011-01-01,11572,Male,72,1939-02-07,0.02384,Married,2332,,2012-09-28,Yes,,,Retired,1036,156075,Yes,1,,NA,1,Created
11573,2011-01-01,11573,Male,28,1983-11-09,0.00045,Single,0,,,No,,,Flexible contract,20419,280588,Yes,0,,NA,1,Created
11574,2011-01-01,11574,Female,7,2004-05-07,7e-05,Single,0,,,Yes,29.0,2033-05-31,Child,0,0,No,0,32.0,2036-11-21,1,Created
11575,2011-01-01,11575,Male,57,1954-08-24,0.00572,Widowed,0,,,No,,,Permanent contract,2248,1398,Yes,0,,NA,1,Created
11576,2011-01-01,11576,Male,56,1955-04-11,0.0052,Married,2333,,2047-08-01,Yes,,,Permanent contract,52499,861,No,1,,NA,1,Created
11577,2011-01-01,11577,Female,78,1933-08-30,0.02817,Married,2397,,2051-02-12,Yes,,,Retired,56630,497643,No,2,,NA,1,Created
11578,2011-01-01,11578,Male,54,1957-05-13,0.00404,Married,2334,,2016-02-26,No,,,Permanent contract,14189,-3786,Yes,2,,NA,1,Created
11579,2011-01-01,11579,Male,66,1945-05-08,0.01401,Widowed,0,,,No,,,Permanent contract,11830,-35732,Yes,0,,NA,1,Created
11580,2011-01-01,11580,Female,14,1997-07-17,9e-05,Single,0,,,No,,,Child,0,0,Yes,0,25.0,2022-12-10,1,Created
11581,2011-01-01,11581,Female,57,1954-02-06,0.00387,Married,2398,,2032-07-22,Yes,,,Entrepreneur without personnel,4585,131353,No,2,,NA,1,Created
11582,2011-01-01,11582,Male,16,1995-01-21,0.00029,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
11583,2011-01-01,11583,Female,11,2000-04-05,7e-05,Single,0,,,Yes,27.0,2027-04-02,Child,0,0,Yes,0,42.0,2042-11-20,1,Created
11584,2011-01-01,11584,Female,11,2000-02-21,7e-05,Single,0,,,Yes,43.0,2043-12-23,Child,0,0,No,0,32.0,2032-12-22,1,Created
11585,2011-01-01,11585,Male,10,2001-12-09,0.00011999999999999999,Single,0,,,Yes,45.0,2046-06-06,Child,0,0,No,0,,NA,1,Created
11586,2011-01-01,11586,Female,31,1980-02-10,0.00029,Married,2399,,2053-05-01,Yes,,,Flexible contract,35978,24107,Yes,2,,NA,1,Created
11587,2011-01-01,11587,Male,50,1961-01-23,0.00257,Married,2335,,2039-12-08,No,,,Permanent contract,39959,417469,No,1,,NA,1,Created
11588,2011-01-01,11588,Female,53,1958-11-19,0.00312,Married,2400,,2043-12-27,No,,,Unemployed,19928,-6511,No,2,,NA,1,Created
11589,2011-01-01,11589,Male,43,1968-12-10,0.00103,Divorced,0,,,No,,,Permanent contract,43472,36958,Yes,0,,NA,1,Created
11590,2011-01-01,11590,Female,69,1942-10-23,0.0108,Married,2401,,2063-04-17,Yes,,,Retired,90839,4219,No,2,,NA,1,Created
11591,2011-01-01,11591,Female,27,1984-01-03,0.00025,Single,0,,,No,,,Permanent contract,5657,5437,Yes,0,38.0,2022-05-01,1,Created
11592,2011-01-01,11592,Male,29,1982-01-14,0.0005200000000000001,Single,0,,,Yes,27.0,,Entrepreneur with personel,27459,-16192,Yes,0,,NA,1,Created
11593,2011-01-01,11593,Male,68,1943-10-08,0.01522,Married,2336,,2037-06-11,No,,,Retired,12008,-25033,Yes,2,,NA,1,Created
11594,2011-01-01,11594,Male,9,2002-04-07,0.00014,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
11595,2011-01-01,11595,Male,59,1952-11-26,0.00717,Married,2337,,2045-05-02,No,,,Permanent contract,3916,131080,Yes,2,,NA,1,Created
11596,2011-01-01,11596,Female,12,1999-12-17,5e-05,Single,0,,,Yes,29.0,2028-10-10,Child,0,0,Yes,0,31.0,2030-09-14,1,Created
11597,2011-01-01,11597,Female,50,1961-02-15,0.00225,Married,2402,,2060-03-08,Yes,,,Permanent contract,19244,1589,Yes,2,,NA,1,Created
11598,2011-01-01,11598,Male,72,1939-06-19,0.02384,Married,2338,,2034-12-07,No,,,Retired,13630,750,Yes,1,,NA,1,Created
11599,2011-01-01,11599,Male,34,1977-12-04,0.00067,Single,0,,,Yes,34.0,2011-03-02,Unemployed,22087,25102,Yes,0,,NA,1,Created
11600,2011-01-01,11600,Female,1,2010-07-05,0.00033999999999999997,Single,0,,,No,,,Child,0,0,Yes,0,30.0,2040-09-18,1,Created
11601,2011-01-01,11601,Male,73,1938-08-25,0.0262,Married,2339,,2051-07-19,Yes,,,Retired,22806,883328,No,2,,NA,1,Created
11602,2011-01-01,11602,Female,63,1948-06-16,0.00672,Married,2403,,2019-04-23,No,,,Permanent contract,6762,141872,No,2,,NA,1,Created
11603,2011-01-01,11603,Male,9,2002-03-06,0.00014,Single,0,,,Yes,29.0,2031-06-09,Child,0,0,Yes,0,,NA,1,Created
11604,2011-01-01,11604,Female,47,1964-07-01,0.00168,Married,2404,,2022-12-26,No,,,Flexible contract,45220,369,Yes,1,,NA,1,Created
11605,2011-01-01,11605,Female,24,1987-10-10,0.00018999999999999998,Single,0,,,No,,,Permanent contract,2215,156285,Yes,0,30.0,2017-06-03,1,Created
11606,2011-01-01,11606,Male,32,1979-08-04,0.00059,Married,2340,,2060-10-02,No,,,Permanent contract,23276,630702,No,3,,NA,1,Created
11607,2011-01-01,11607,Male,46,1965-08-24,0.00172,Divorced,0,,,No,,,Flexible contract,11737,123019,Yes,0,,NA,1,Created
11608,2011-01-01,11608,Female,33,1978-01-30,0.00035,Single,0,,,Yes,30.0,,Permanent contract,55422,10259,No,0,,NA,1,Created
11609,2011-01-01,11609,Male,77,1934-05-08,0.0418,Married,2341,,2041-04-26,No,,,Retired,31925,38682,No,3,,NA,1,Created
11610,2011-01-01,11610,Female,40,1971-11-24,0.0006900000000000001,Married,2405,,2035-10-10,Yes,,,Permanent contract,37668,-25827,Yes,2,,NA,1,Created
11611,2011-01-01,11611,Male,56,1955-03-07,0.0052,Married,2342,,2049-03-18,No,,,Permanent contract,184711,-3641,No,1,,NA,1,Created
11612,2011-01-01,11612,Male,21,1990-04-13,0.00045,Single,0,,,Yes,30.0,2020-11-23,Permanent contract,497,19831,Yes,0,,NA,1,Created
11613,2011-01-01,11613,Female,65,1946-07-21,0.007559999999999999,Married,2406,,2023-03-21,Yes,,,Flexible contract,9544,476129,Yes,2,,NA,1,Created
11614,2011-01-01,11614,Male,53,1958-04-08,0.0033299999999999996,Married,2343,,2059-02-06,Yes,,,Permanent contract,27215,-34044,Yes,1,,NA,1,Created
11615,2011-01-01,11615,Male,58,1953-05-26,0.00603,Married,2344,,2028-10-18,Yes,,,Permanent contract,21232,346,Yes,3,,NA,1,Created
11616,2011-01-01,11616,Male,17,1994-03-05,0.00022999999999999998,Single,0,,,Yes,20.0,2014-12-09,Child,0,0,Yes,0,,NA,1,Created
11617,2011-01-01,11617,Female,28,1983-09-07,0.00025,Married,2407,,2014-12-23,Yes,,,Permanent contract,15605,3805,No,3,34.0,2017-06-01,1,Created
11618,2011-01-01,11618,Male,64,1947-09-09,0.01097,Married,2345,,2048-02-24,Yes,,,Permanent contract,25655,155728,No,2,,NA,1,Created
11619,2011-01-01,11619,Female,21,1990-09-14,0.00016,Married,2408,,2029-01-01,No,,,Permanent contract,35251,358664,No,1,30.0,2020-02-26,1,Created
11620,2011-01-01,11620,Male,46,1965-07-15,0.00172,Widowed,0,,,No,,,Permanent contract,24787,7897,No,0,,NA,1,Created
11621,2011-01-01,11621,Female,36,1975-05-25,0.00049,Single,0,,,No,,,Family business,19255,64331,No,0,,NA,1,Created
11622,2011-01-01,11622,Male,65,1946-02-15,0.01141,Married,2346,,2029-12-26,Yes,,,Permanent contract,20926,-46699,Yes,1,,NA,1,Created
11623,2011-01-01,11623,Female,65,1946-10-03,0.007559999999999999,Married,2409,,2045-10-26,Yes,,,Flexible contract,30192,89330,No,1,,NA,1,Created
11624,2011-01-01,11624,Female,41,1970-03-05,0.0007700000000000001,Single,0,,,No,,,Permanent contract,21674,6242,Yes,0,,NA,1,Created
11625,2011-01-01,11625,Male,84,1927-09-12,0.09176000000000001,Married,2347,,2062-12-12,No,,,Retired,38722,113399,Yes,2,,NA,1,Created
11626,2011-01-01,11626,Female,80,1931-09-07,0.03682,Married,2410,,2021-01-16,No,,,Retired,40884,153218,Yes,3,,NA,1,Created
11627,2011-01-01,11627,Male,54,1957-02-10,0.00404,Divorced,0,,,Yes,,,Permanent contract,47679,261701,No,0,,NA,1,Created
11628,2011-01-01,11628,Female,29,1982-11-09,0.00032,Single,0,,,No,,,Permanent contract,4409,214085,Yes,0,35.0,2017-02-22,1,Created
11629,2011-01-01,11629,Male,22,1989-03-02,0.00041,Single,0,,,Yes,30.0,2019-12-14,Permanent contract,46859,327788,Yes,0,,NA,1,Created
11630,2011-01-01,11630,Male,25,1986-03-24,0.00033999999999999997,Single,0,,,No,,,Permanent contract,13753,15615,Yes,0,,NA,1,Created
11631,2011-01-01,11631,Female,26,1985-07-18,1.0,Single,0,,,No,,,Permanent contract,12345,142289,Yes,0,38.0,2023-01-06,1,Created
11632,2011-01-01,11632,Female,9,2002-10-09,2.9999999999999997e-05,Single,0,,,No,,,Child,0,0,Yes,0,30.0,2032-11-28,1,Created
11633,2011-01-01,11633,Female,49,1962-04-03,0.00193,Married,2411,,2061-02-07,No,,,Permanent contract,30138,-14926,Yes,3,,NA,1,Created
11634,2011-01-01,11634,Female,65,1946-01-11,0.007559999999999999,Married,2412,,2048-09-19,Yes,,,Permanent contract,7035,-15988,Yes,2,,NA,1,Created
11635,2011-01-01,11635,Male,46,1965-08-23,0.00172,Divorced,0,,,Yes,,,Permanent contract,20295,12011,No,0,,NA,1,Created
11636,2011-01-01,11636,Male,45,1966-05-07,0.0014199999999999998,Married,2348,,2033-08-13,Yes,,,Permanent contract,46612,39843,No,1,,NA,1,Created
11637,2011-01-01,11637,Female,55,1956-03-23,0.00372,Married,2413,,2046-10-18,Yes,,,Entrepreneur without personnel,27187,238,No,1,,NA,1,Created
11638,2011-01-01,11638,Female,80,1931-07-21,0.03682,Widowed,0,,,No,,,Retired,83846,345582,No,0,,NA,1,Created
11639,2011-01-01,11639,Male,89,1922-10-08,0.16272,Married,2349,,2064-04-16,No,,,Retired,96471,401136,Yes,2,,NA,1,Created
11640,2011-01-01,11640,Female,24,1987-12-21,0.00018999999999999998,Single,0,,,No,,,Entrepreneur without personnel,13986,460972,Yes,0,34.0,2021-10-16,1,Created
11641,2011-01-01,11641,Female,35,1976-08-13,0.00033999999999999997,Married,2414,,2042-10-31,No,,,Permanent contract,14332,44248,No,1,,NA,1,Created
11642,2011-01-01,11642,Male,40,1971-04-11,0.0009400000000000001,Married,2350,,2016-05-30,Yes,,,Unemployed,26959,102621,No,3,,NA,1,Created
11643,2011-01-01,11643,Female,63,1948-08-04,0.00672,Married,2415,,2055-03-16,Yes,,,Permanent contract,21029,146391,Yes,1,,NA,1,Created
11644,2011-01-01,11644,Male,25,1986-03-17,0.00033999999999999997,Single,0,,,No,,,Permanent contract,1604,47776,Yes,0,,NA,1,Created
11645,2011-01-01,11645,Male,53,1958-01-26,0.0033299999999999996,Single,0,,,Yes,26.0,,Entrepreneur without personnel,26158,3639039,Yes,0,,NA,1,Created
11646,2011-01-01,11646,Female,3,2008-07-16,0.00013000000000000002,Single,0,,,Yes,29.0,2037-10-20,Child,0,0,No,0,31.0,2039-06-07,1,Created
