,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
11692,2011-01-01,11692,Female,13,1998-11-18,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,Yes,0,33.0,2031-04-06,1,Created
11693,2011-01-01,11693,Female,15,1996-12-29,8e-05,Single,0,,,No,,,Child,0.0,0,No,0,35.0,2031-10-15,1,Created
11694,2011-01-01,11694,Male,27,1984-01-13,0.00044,Single,0,,,Yes,21.0,,Unemployed,8476.0,159185,No,0,,NA,1,Created
11695,2011-01-01,11695,Female,20,1991-07-30,0.00018,Married,2424,,2044-09-28,Yes,,,Permanent contract,48682.0,642800,Yes,2,30.0,2021-10-02,1,Created
11696,2011-01-01,11696,Female,80,1931-03-17,0.03682,Divorced,0,,,Yes,,,Retired,2407.0,-16050,Yes,0,,NA,1,Created
11697,2011-01-01,11697,Male,40,1971-02-20,0.0009400000000000001,Divorced,0,,,No,,,Flexible contract,6184.0,82919,Yes,0,,NA,1,Created
11698,2011-01-01,11698,Female,17,1994-08-25,0.0001,Single,0,,,No,,,Child,0.0,0,No,0,25.0,2019-03-12,1,Created
17836,2011-08-25,11698,Female,18,1994-08-25,0.0001,Single,0,,,No,,,Permanent contract,4519.0,260386,No,0,25,2019-03-12,1,Life event: Adulthood
11699,2011-01-01,11699,Male,78,1933-09-02,0.04668,Married,2375,,2050-11-01,Yes,,,Retired,17983.0,197399,Yes,3,,NA,1,Created
11700,2011-01-01,11700,Male,47,1964-08-13,0.00186,Married,2376,,2053-03-08,No,,,Permanent contract,12308.0,126438,Yes,3,,NA,1,Created
11701,2011-01-01,11701,Male,35,1976-02-18,0.00055,Single,0,,,Yes,44.0,2020-10-12,Permanent contract,44080.0,135703,Yes,0,,NA,1,Created
11702,2011-01-01,11702,Female,38,1973-11-11,0.00063,Married,2425,,2013-12-16,No,,,Permanent contract,1051.0,-32996,Yes,1,,NA,1,Created
11703,2011-01-01,11703,Male,5,2006-11-08,9e-05,Single,0,,,Yes,26.0,2032-09-09,Child,0.0,0,No,0,,NA,1,Created
11704,2011-01-01,11704,Male,8,2003-12-16,9e-05,Single,0,,,Yes,35.0,2038-05-15,Child,0.0,0,No,0,,NA,1,Created
11705,2011-01-01,11705,Male,78,1933-09-08,0.04668,Married,2377,,2027-07-30,No,,,Retired,4331.0,38772,Yes,2,,NA,1,Created
11706,2011-01-01,11706,Female,38,1973-12-31,0.00063,Married,2426,,2056-07-15,No,,,Permanent contract,12403.0,30319,Yes,2,,NA,1,Created
11707,2011-01-01,11707,Female,55,1956-01-16,0.00372,Divorced,0,,,No,,,Permanent contract,11417.0,-10873,Yes,0,,NA,1,Created
11708,2011-01-01,11708,Male,6,2005-12-27,5.9999999999999995e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11709,2011-01-01,11709,Female,50,1961-11-14,0.00225,Divorced,0,,,No,,,Entrepreneur without personnel,26677.0,11237,Yes,0,,NA,1,Created
11710,2011-01-01,11710,Male,20,1991-01-19,0.00045,Single,0,,,Yes,26.0,2017-07-29,Permanent contract,900.0,631,Yes,0,,NA,1,Created
11711,2011-01-01,11711,Female,63,1948-11-18,0.00672,Divorced,0,,,No,,,Permanent contract,23535.0,136885,Yes,0,,NA,1,Created
11712,2011-01-01,11712,Female,20,1991-10-31,0.00018,Single,0,,,No,,,Flexible contract,41099.0,10722,No,0,31.0,2022-01-10,1,Created
11713,2011-01-01,11713,Female,43,1968-01-06,0.0009699999999999999,Married,2427,,2025-06-15,No,,,Flexible contract,57396.0,67376,Yes,2,,NA,1,Created
11714,2011-01-01,11714,Male,48,1963-06-28,0.0021100000000000003,Divorced,0,,,Yes,,,Permanent contract,45264.0,-4318,Yes,0,,NA,1,Created
11715,2011-01-01,11715,Female,17,1994-07-17,0.0001,Single,0,,,No,,,Child,0.0,0,Yes,0,30.0,2024-12-09,1,Created
17648,2011-07-17,11715,Female,18,1994-07-17,0.0001,Single,0,,,No,,,Entrepreneur without personnel,77130.0,2464,Yes,0,30,2024-12-09,1,Life event: Adulthood
11716,2011-01-01,11716,Male,32,1979-05-17,0.00059,Single,0,,,Yes,42.0,2021-02-19,Permanent contract,20507.0,127104,Yes,0,,NA,1,Created
11717,2011-01-01,11717,Female,14,1997-10-28,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,32.0,2029-05-27,1,Created
11718,2011-01-01,11718,Female,11,2000-11-14,7e-05,Single,0,,,Yes,26.0,2026-08-12,Child,0.0,0,No,0,32.0,2032-02-23,1,Created
11719,2011-01-01,11719,Male,3,2008-08-18,0.0002,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
11720,2011-01-01,11720,Male,61,1950-06-12,0.00747,Married,2378,,2015-09-10,Yes,,,Permanent contract,48073.0,3074,No,2,,NA,1,Created
11721,2011-01-01,11721,Female,44,1967-11-16,0.00107,Married,2428,,2012-11-15,Yes,,,Permanent contract,38728.0,326,Yes,1,,NA,1,Created
11722,2011-01-01,11722,Male,51,1960-02-18,0.00301,Divorced,0,,,Yes,,,Permanent contract,47209.0,120445,No,0,,NA,1,Created
11723,2011-01-01,11723,Female,36,1975-01-10,0.00049,Married,2429,,2063-05-24,Yes,,,Flexible contract,10386.0,655,Yes,2,,NA,1,Created
11724,2011-01-01,11724,Female,57,1954-06-24,0.00387,Divorced,0,,,No,,,Permanent contract,11506.0,413216,Yes,0,,NA,1,Created
11725,2011-01-01,11725,Male,74,1937-04-09,0.0295,Widowed,0,,,No,,,Retired,10758.0,665329,No,0,,NA,1,Created
11726,2011-01-01,11726,Male,65,1946-05-05,0.01141,Widowed,0,,,Yes,,,Flexible contract,19700.0,-7756,Yes,0,,NA,1,Created
17274,2011-05-05,11726,Male,66,1946-05-05,0.01141,Widowed,0,,,Yes,,,Retired,13790.0,-7756,Yes,0,,NA,1,Life event: Retired
11727,2011-01-01,11727,Female,28,1983-07-22,0.00025,Single,0,,,No,,,Permanent contract,8058.0,370793,Yes,0,37.0,2020-07-27,1,Created
11728,2011-01-01,11728,Female,18,1993-11-10,0.00023999999999999998,Single,0,,,Yes,59.0,2052-12-11,Permanent contract,44035.0,-47410,Yes,0,36.0,2029-07-15,1,Created
11729,2011-01-01,11729,Female,74,1937-01-08,0.0185,Married,2430,,2036-03-10,No,,,Retired,11313.0,147597,Yes,1,,NA,1,Created
11730,2011-01-01,11730,Female,18,1993-08-01,0.00023999999999999998,Single,0,,,Yes,40.0,2033-11-11,Permanent contract,22480.0,-24317,Yes,0,38.0,2031-04-11,1,Created
11731,2011-01-01,11731,Male,60,1951-02-27,0.006840000000000001,Married,2379,,2049-04-24,No,,,Entrepreneur without personnel,14246.0,30170,No,1,,NA,1,Created
11732,2011-01-01,11732,Female,43,1968-11-24,0.0009699999999999999,Single,0,,,No,,,Entrepreneur without personnel,2155.0,242362,Yes,0,,NA,1,Created
11733,2011-01-01,11733,Female,55,1956-03-01,0.00372,Married,2431,,2048-12-14,No,,,Entrepreneur without personnel,15214.0,2680679,No,1,,NA,1,Created
11734,2011-01-01,11734,Male,79,1932-06-24,0.05364,Married,2380,,2039-12-30,Yes,,,Retired,8547.0,447154,Yes,2,,NA,1,Created
11735,2011-01-01,11735,Male,35,1976-07-31,0.00055,Married,2381,,2055-07-15,No,,,Permanent contract,7106.0,132585,No,2,,NA,1,Created
11736,2011-01-01,11736,Male,55,1956-05-30,0.00419,Married,2382,,2016-02-20,No,,,Permanent contract,47136.0,827306,No,3,,NA,1,Created
11737,2011-01-01,11737,Female,37,1974-11-09,0.00057,Single,0,,,No,,,Permanent contract,29542.0,19057,Yes,0,,NA,1,Created
11738,2011-01-01,11738,Male,64,1947-02-19,0.01097,Widowed,0,,,Yes,,,Unemployed,30588.0,221723,Yes,0,,NA,1,Created
16923,2011-02-19,11738,Male,65,1947-02-19,0.01097,Widowed,0,,,Yes,,,Retired,21411.6,221723,Yes,0,,NA,1,Life event: Retired
11739,2011-01-01,11739,Male,10,2001-04-12,0.00011999999999999999,Single,0,,,Yes,37.0,2038-12-07,Child,0.0,0,Yes,0,,NA,1,Created
11740,2011-01-01,11740,Female,68,1943-06-07,0.00983,Married,2432,,2040-05-06,No,,,Retired,11024.0,96920,No,1,,NA,1,Created
11741,2011-01-01,11741,Female,13,1998-10-16,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,No,0,26.0,2024-02-25,1,Created
11742,2011-01-01,11742,Female,9,2002-12-11,2.9999999999999997e-05,Single,0,,,Yes,54.0,2056-06-19,Child,0.0,0,Yes,0,35.0,2037-08-25,1,Created
11743,2011-01-01,11743,Male,10,2001-05-19,0.00011999999999999999,Single,0,,,Yes,25.0,2026-11-27,Child,0.0,0,Yes,0,,NA,1,Created
11744,2011-01-01,11744,Female,32,1979-09-06,0.00041,Single,0,,,No,,,Flexible contract,22263.0,21486,No,0,34.0,2013-06-03,1,Created
11745,2011-01-01,11745,Male,31,1980-01-07,0.00041,Single,0,,,Yes,40.0,2020-02-12,Permanent contract,5450.0,-882,Yes,0,,NA,1,Created
11746,2011-01-01,11746,Male,53,1958-07-22,0.0033299999999999996,Married,2383,,2017-01-24,No,,,Permanent contract,34159.0,24819,No,2,,NA,1,Created
11747,2011-01-01,11747,Male,22,1989-08-08,0.00041,Single,0,,,No,,,Flexible contract,78157.0,87627,Yes,0,,NA,1,Created
11748,2011-01-01,11748,Male,18,1993-06-24,0.00032,Single,0,,,No,,,Flexible contract,28989.0,43751,Yes,0,,NA,1,Created
11749,2011-01-01,11749,Female,6,2005-12-30,8e-05,Single,0,,,Yes,39.0,2044-05-19,Child,0.0,0,Yes,0,38.0,2043-11-19,1,Created
11750,2011-01-01,11750,Female,27,1984-11-20,0.00025,Single,0,,,No,,,Permanent contract,25127.0,-4490,Yes,0,,NA,1,Created
11751,2011-01-01,11751,Male,2,2009-01-02,0.00021,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11752,2011-01-01,11752,Female,13,1998-08-23,0.00011999999999999999,Single,0,,,Yes,23.0,2021-07-08,Child,0.0,0,Yes,0,34.0,2032-08-16,1,Created
11753,2011-01-01,11753,Male,21,1990-12-28,0.00045,Single,0,,,No,,,Flexible contract,13553.0,216167,Yes,0,,NA,1,Created
11754,2011-01-01,11754,Female,61,1950-02-04,0.00562,Married,2433,,2012-07-14,Yes,,,Entrepreneur without personnel,19935.0,-48968,Yes,1,,NA,1,Created
11755,2011-01-01,11755,Female,17,1994-02-19,0.0001,Single,0,,,Yes,43.0,2037-07-16,Child,0.0,0,Yes,0,37.0,2031-12-24,1,Created
16924,2011-02-19,11755,Female,18,1994-02-19,0.0001,Single,0,,,No,,,Entrepreneur with personel,28489.0,18244,Yes,0,37,2031-12-24,1,Life event: Adulthood
11756,2011-01-01,11756,Female,64,1947-08-02,0.00713,Married,2434,,2012-03-03,Yes,,,Permanent contract,14525.0,416,Yes,1,,NA,1,Created
17726,2011-08-02,11756,Female,65,1947-08-02,0.00713,Married,2434,,2012-03-03,Yes,,,Retired,10167.5,416,Yes,1,,NA,1,Life event: Retired
11757,2011-01-01,11757,Female,7,2004-08-21,7e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,30.0,2034-04-24,1,Created
11758,2011-01-01,11758,Female,46,1965-08-16,0.00134,Single,0,,,Yes,46.0,2011-02-02,Unemployed,37093.0,386831,Yes,0,,NA,1,Created
16841,2011-02-02,11758,Female,46,1965-08-16,0.00134,Married,3480,35,2046-09-08,Yes,46,2011-02-02,Unemployed,37093.0,386831,Yes,0,,NA,1,Life event: Married
11759,2011-01-01,11759,Male,80,1931-09-15,0.05987000000000001,Married,2384,,2014-10-13,No,,,Retired,34671.0,3044589,Yes,2,,NA,1,Created
11760,2011-01-01,11760,Male,54,1957-04-10,0.00404,Married,2385,,2066-03-20,No,,,Permanent contract,37677.0,-5756,Yes,2,,NA,1,Created
11761,2011-01-01,11761,Male,55,1956-03-15,0.00419,Married,2386,,2067-02-25,No,,,Flexible contract,29086.0,108080,Yes,1,,NA,1,Created
11762,2011-01-01,11762,Male,7,2004-03-08,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
11763,2011-01-01,11763,Male,21,1990-11-13,0.00045,Single,0,,,Yes,30.0,2020-02-17,Permanent contract,18832.0,85257,Yes,0,,NA,1,Created
11764,2011-01-01,11764,Male,40,1971-01-29,0.0009400000000000001,Divorced,0,,,Yes,,,Permanent contract,90138.0,406726,Yes,0,,NA,1,Created
11765,2011-01-01,11765,Female,23,1988-02-11,0.0001,Single,0,,,Yes,25.0,2013-07-23,Unemployed,40129.0,459274,Yes,0,31.0,2019-02-09,1,Created
11766,2011-01-01,11766,Male,78,1933-12-08,0.04668,Married,2387,,2035-06-25,Yes,,,Retired,84703.0,615175,No,3,,NA,1,Created
11767,2011-01-01,11767,Male,32,1979-07-11,0.00059,Single,0,,,No,,,Flexible contract,186607.0,80299,No,0,,NA,1,Created
11768,2011-01-01,11768,Female,62,1949-06-27,0.0057399999999999994,Married,2435,,2014-03-25,No,,,Permanent contract,13713.0,377257,Yes,2,,NA,1,Created
11769,2011-01-01,11769,Male,26,1985-04-02,1.0,Single,0,,,No,,,Permanent contract,27875.0,181091,No,0,,NA,1,Created
11770,2011-01-01,11770,Female,63,1948-03-05,0.00672,Married,2436,,2051-02-07,Yes,,,Permanent contract,70.0,-43818,Yes,3,,NA,1,Created
11771,2011-01-01,11771,Male,46,1965-02-03,0.00172,Single,0,,,Yes,28.0,,Permanent contract,26979.0,9632,Yes,0,,NA,1,Created
11772,2011-01-01,11772,Female,17,1994-11-23,0.0001,Single,0,,,No,,,Child,0.0,0,Yes,0,28.0,2022-10-28,1,Created
18237,2011-11-23,11772,Female,18,1994-11-23,0.0001,Single,0,,,No,,,Unemployed,20834.0,465115,Yes,0,28,2022-10-28,1,Life event: Adulthood
11773,2011-01-01,11773,Male,67,1944-04-27,0.01396,Married,2388,,2054-11-14,Yes,,,Unemployed,14146.0,877,Yes,2,,NA,1,Created
17237,2011-04-27,11773,Male,68,1944-04-27,0.01396,Married,2388,,2054-11-14,Yes,,,Retired,9902.199999999999,877,Yes,2,,NA,1,Life event: Retired
11774,2011-01-01,11774,Male,32,1979-11-17,0.00059,Married,2389,,2035-02-14,No,,,Family business,29908.0,11210,Yes,2,,NA,1,Created
11775,2011-01-01,11775,Male,23,1988-09-18,0.00039,Married,2390,,2048-02-10,No,,,Permanent contract,24216.0,4816,Yes,3,,NA,1,Created
11776,2011-01-01,11776,Male,16,1995-04-22,0.00029,Single,0,,,Yes,47.0,2042-10-07,Child,0.0,0,Yes,0,,NA,1,Created
11777,2011-01-01,11777,Female,57,1954-07-15,0.00387,Married,2437,,2028-09-13,No,,,Permanent contract,44241.0,24128,Yes,2,,NA,1,Created
11778,2011-01-01,11778,Female,61,1950-06-28,0.00562,Married,2438,,2024-07-11,No,,,Flexible contract,5256.0,67178,No,2,,NA,1,Created
11779,2011-01-01,11779,Female,67,1944-01-03,0.00974,Married,2439,,2033-10-15,Yes,,,Permanent contract,10904.0,156176,No,1,,NA,1,Created
16671,2011-01-03,11779,Female,68,1944-01-03,0.00974,Married,2439,,2033-10-15,Yes,,,Retired,7632.799999999999,156176,No,1,,NA,1,Life event: Retired
11780,2011-01-01,11780,Male,40,1971-05-30,0.0009400000000000001,Single,0,,,No,,,Entrepreneur without personnel,17835.0,108541,No,0,,NA,1,Created
11781,2011-01-01,11781,Female,28,1983-07-07,0.00025,Married,2440,,2038-08-31,No,,,Flexible contract,25712.0,3499,Yes,2,36.0,2019-05-24,1,Created
11782,2011-01-01,11782,Female,0,2011-10-09,0.0028899999999999998,Single,0,,,Yes,35.0,2046-06-22,Child,0.0,0,Yes,0,23.0,2034-12-17,1,Created
11783,2011-01-01,11783,Male,20,1991-09-07,0.00045,Single,0,,,No,,,Flexible contract,34540.0,760,No,0,,NA,1,Created
11784,2011-01-01,11784,Male,29,1982-02-03,0.0005200000000000001,Single,0,,,Yes,26.0,,Permanent contract,5372.0,-17203,No,0,,NA,1,Created
11785,2011-01-01,11785,Female,7,2004-10-26,7e-05,Single,0,,,Yes,49.0,2053-09-29,Child,0.0,0,Yes,0,43.0,2047-02-02,1,Created
11786,2011-01-01,11786,Female,64,1947-05-31,0.00713,Married,2441,,2015-01-05,Yes,,,Permanent contract,123.0,64200,Yes,2,,NA,1,Created
17416,2011-05-31,11786,Female,65,1947-05-31,0.00713,Married,2441,,2015-01-05,Yes,,,Retired,86.1,64200,Yes,2,,NA,1,Life event: Retired
11787,2011-01-01,11787,Female,74,1937-08-01,0.0185,Married,2442,,2015-04-15,Yes,,,Retired,41500.0,35950,Yes,3,,NA,1,Created
11788,2011-01-01,11788,Male,52,1959-06-09,0.00314,Married,2391,,2024-09-07,Yes,,,Permanent contract,45633.0,1921919,No,2,,NA,1,Created
11789,2011-01-01,11789,Female,46,1965-01-14,0.00134,Married,2443,,2017-02-16,Yes,,,Flexible contract,27897.0,430169,Yes,1,,NA,1,Created
11790,2011-01-01,11790,Male,57,1954-12-02,0.00572,Married,2392,,2063-11-09,Yes,,,Permanent contract,6393.0,303053,No,3,,NA,1,Created
11791,2011-01-01,11791,Female,13,1998-01-09,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,No,0,27.0,2025-05-10,1,Created
11792,2011-01-01,11792,Male,28,1983-02-17,0.00045,Single,0,,,Yes,37.0,2020-01-04,Permanent contract,28518.0,30516,No,0,,NA,1,Created
11793,2011-01-01,11793,Female,49,1962-11-15,0.00193,Married,2444,,2033-10-26,Yes,,,Permanent contract,33965.0,4288642,Yes,2,,NA,1,Created
11794,2011-01-01,11794,Male,60,1951-07-28,0.006840000000000001,Married,2393,,2048-09-14,Yes,,,Permanent contract,2666.0,191007,No,2,,NA,1,Created
11795,2011-01-01,11795,Female,22,1989-03-29,0.00023999999999999998,Single,0,,,Yes,28.0,2017-06-19,Permanent contract,432.0,131751,Yes,0,28.0,2017-04-11,1,Created
11796,2011-01-01,11796,Female,46,1965-05-17,0.00134,Married,2445,,2027-02-17,No,,,Permanent contract,62595.0,98966,Yes,1,,NA,1,Created
11797,2011-01-01,11797,Female,79,1932-07-02,0.03112,Single,0,,,No,,,Retired,44937.0,122937,Yes,0,,NA,1,Created
11798,2011-01-01,11798,Male,27,1984-06-16,0.00044,Single,0,,,No,,,Flexible contract,640.0,58970,No,0,,NA,1,Created
11799,2011-01-01,11799,Male,42,1969-11-23,0.00128,Married,2394,,2046-06-26,Yes,,,Family business,31402.0,1715,Yes,1,,NA,1,Created
11800,2011-01-01,11800,Male,38,1973-01-07,0.0009599999999999999,Married,2395,,2063-02-06,Yes,,,Flexible contract,17517.0,1401,No,2,,NA,1,Created
11801,2011-01-01,11801,Female,51,1960-04-01,0.0023899999999999998,Married,2446,,2033-02-16,No,,,Flexible contract,18135.0,106712,Yes,1,,NA,1,Created
11802,2011-01-01,11802,Female,40,1971-01-31,0.0006900000000000001,Married,2447,,2042-04-14,Yes,,,Flexible contract,45728.0,99313,No,3,,NA,1,Created
11803,2011-01-01,11803,Female,46,1965-10-19,0.00134,Married,2448,,2012-01-31,No,,,Permanent contract,32331.0,177653,No,2,,NA,1,Created
11804,2011-01-01,11804,Female,2,2009-10-30,0.00015,Single,0,,,Yes,27.0,2036-07-05,Child,0.0,0,Yes,0,25.0,2034-08-13,1,Created
11805,2011-01-01,11805,Female,40,1971-05-11,0.0006900000000000001,Married,2449,,2035-01-07,No,,,Permanent contract,45928.0,-478,No,1,,NA,1,Created
11806,2011-01-01,11806,Female,83,1928-07-28,0.057,Widowed,0,,,Yes,,,Retired,35384.0,444974,No,0,,NA,1,Created
17413,2011-05-30,11806,Female,83,1928-07-28,0.057,Widowed,0,,,Yes,,,Retired,35384.0,444974,No,0,,NA,0,Life event: Deceased
11807,2011-01-01,11807,Female,13,1998-02-08,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,No,0,36.0,2034-09-24,1,Created
11808,2011-01-01,11808,Male,39,1972-10-31,0.0008699999999999999,Married,2396,,2031-08-23,No,,,Permanent contract,66818.0,105715,No,1,,NA,1,Created
11809,2011-01-01,11809,Male,54,1957-04-01,0.00404,Married,2397,,2056-07-27,No,,,Permanent contract,27900.0,507030,Yes,2,,NA,1,Created
11810,2011-01-01,11810,Female,40,1971-12-13,0.0006900000000000001,Single,0,,,No,,,Permanent contract,4582.0,290,No,0,,NA,1,Created
11811,2011-01-01,11811,Female,42,1969-12-31,0.001,Single,0,,,No,,,Permanent contract,2269.0,228,No,0,,NA,1,Created
11812,2011-01-01,11812,Male,42,1969-10-11,0.00128,Single,0,,,Yes,26.0,,Entrepreneur with personel,41431.0,12338,Yes,0,,NA,1,Created
11813,2011-01-01,11813,Male,68,1943-04-23,0.01522,Divorced,0,,,Yes,,,Retired,9619.0,474065,No,0,,NA,1,Created
11814,2011-01-01,11814,Female,61,1950-10-23,0.00562,Single,0,,,No,,,Permanent contract,17351.0,46874,No,0,,NA,1,Created
11815,2011-01-01,11815,Male,40,1971-09-18,0.0009400000000000001,Single,0,,,Yes,77.0,2048-01-21,Permanent contract,39919.0,254819,No,0,,NA,1,Created
11816,2011-01-01,11816,Female,5,2006-06-06,4e-05,Single,0,,,Yes,27.0,2033-06-16,Child,0.0,0,No,0,29.0,2035-03-10,1,Created
11817,2011-01-01,11817,Male,31,1980-05-28,0.00041,Single,0,,,No,,,Permanent contract,28390.0,15672,No,0,,NA,1,Created
11818,2011-01-01,11818,Female,3,2008-10-14,0.00013000000000000002,Single,0,,,Yes,47.0,2055-10-20,Child,0.0,0,No,0,35.0,2043-08-16,1,Created
11819,2011-01-01,11819,Male,42,1969-11-15,0.00128,Single,0,,,Yes,36.0,,Permanent contract,10821.0,86532,No,0,,NA,1,Created
11820,2011-01-01,11820,Female,0,2011-11-25,0.0028899999999999998,Single,0,,,Yes,26.0,2037-03-02,Child,0.0,0,Yes,0,26.0,2037-04-17,1,Created
11821,2011-01-01,11821,Female,70,1941-04-16,0.01252,Married,2450,,2019-10-12,Yes,,,Retired,15007.0,746354,No,1,,NA,1,Created
11822,2011-01-01,11822,Female,61,1950-01-02,0.00562,Single,0,,,Yes,32.0,,Permanent contract,52129.0,3690,Yes,0,,NA,1,Created
11823,2011-01-01,11823,Female,76,1935-03-04,0.02337,Divorced,0,,,No,,,Retired,26601.0,-26048,Yes,0,,NA,1,Created
11824,2011-01-01,11824,Female,59,1952-11-15,0.00479,Married,2451,,2046-02-09,Yes,,,Permanent contract,6858.0,699820,Yes,2,,NA,1,Created
11825,2011-01-01,11825,Male,86,1925-03-02,0.1126,Married,2398,,2054-09-16,Yes,,,Retired,21503.0,126980,No,1,,NA,1,Created
11826,2011-01-01,11826,Male,44,1967-02-20,0.0013599999999999999,Married,2399,,2024-07-08,No,,,Permanent contract,17161.0,-17280,Yes,3,,NA,1,Created
11827,2011-01-01,11827,Female,79,1932-07-22,0.03112,Divorced,0,,,No,,,Retired,49223.0,-4888,No,0,,NA,1,Created
11828,2011-01-01,11828,Female,50,1961-08-13,0.00225,Divorced,0,,,No,,,Permanent contract,41663.0,19483,Yes,0,,NA,1,Created
11829,2011-01-01,11829,Female,0,2011-12-29,0.0028899999999999998,Single,0,,,No,,,Child,0.0,0,No,0,39.0,2050-01-18,1,Created
11830,2011-01-01,11830,Female,57,1954-09-12,0.00387,Divorced,0,,,No,,,Permanent contract,15038.0,25618,Yes,0,,NA,1,Created
11831,2011-01-01,11831,Male,19,1992-03-18,0.00033,Single,0,,,No,,,Permanent contract,23535.0,370856,Yes,0,,NA,1,Created
11832,2011-01-01,11832,Female,46,1965-12-27,0.00134,Married,2452,,2056-10-13,Yes,,,Unemployed,41293.0,427640,No,3,,NA,1,Created
11833,2011-01-01,11833,Male,18,1993-12-12,0.00032,Single,0,,,No,,,Permanent contract,11263.0,173111,Yes,0,,NA,1,Created
11834,2011-01-01,11834,Male,55,1956-04-18,0.00419,Married,2400,,2053-01-06,Yes,,,Permanent contract,17885.0,576,Yes,2,,NA,1,Created
11835,2011-01-01,11835,Male,50,1961-06-03,0.00257,Married,2401,,2013-09-21,No,,,Entrepreneur with personel,6984.0,194413,No,1,,NA,1,Created
11836,2011-01-01,11836,Female,46,1965-04-13,0.00134,Married,2453,,2036-02-27,No,,,Permanent contract,21740.0,15330,Yes,2,,NA,1,Created
11837,2011-01-01,11837,Female,45,1966-03-09,0.00134,Single,0,,,Yes,35.0,,Permanent contract,37056.0,63396,Yes,0,,NA,1,Created
11838,2011-01-01,11838,Female,71,1940-05-16,0.013009999999999999,Widowed,0,,,No,,,Retired,19630.0,987,Yes,0,,NA,1,Created
11839,2011-01-01,11839,Female,38,1973-01-13,0.00063,Single,0,,,No,,,Permanent contract,99380.0,365322,Yes,0,,NA,1,Created
11840,2011-01-01,11840,Female,80,1931-10-29,0.03682,Married,2454,,2050-06-11,No,,,Retired,14739.0,4674,Yes,2,,NA,1,Created
11841,2011-01-01,11841,Female,41,1970-10-16,0.0007700000000000001,Married,2455,,2055-02-22,No,,,Permanent contract,14082.0,-18373,No,3,,NA,1,Created
11842,2011-01-01,11842,Male,7,2004-09-09,9e-05,Single,0,,,Yes,47.0,2051-12-03,Child,0.0,0,Yes,0,,NA,1,Created
11843,2011-01-01,11843,Male,78,1933-09-21,0.04668,Widowed,0,,,Yes,,,Retired,27098.0,53958,No,0,,NA,1,Created
11844,2011-01-01,11844,Female,61,1950-08-18,0.00562,Married,2456,,2042-05-18,Yes,,,Unemployed,4604.0,-26630,Yes,2,,NA,1,Created
11845,2011-01-01,11845,Male,1,2010-05-28,0.00056,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
11846,2011-01-01,11846,Female,55,1956-05-07,0.00372,Divorced,0,,,Yes,,,Permanent contract,74563.0,12735,Yes,0,,NA,1,Created
11847,2011-01-01,11847,Male,23,1988-07-08,0.00039,Single,0,,,Yes,37.0,2025-05-09,Entrepreneur without personnel,36684.0,67109,No,0,,NA,1,Created
11848,2011-01-01,11848,Female,89,1922-01-12,0.11775999999999999,Married,2457,,2056-03-22,Yes,,,Retired,40463.0,323303,No,2,,NA,1,Created
11849,2011-01-01,11849,Male,28,1983-10-28,0.00045,Single,0,,,No,,,Permanent contract,47108.0,457047,Yes,0,,NA,1,Created
11850,2011-01-01,11850,Female,64,1947-06-25,0.00713,Widowed,0,,,No,,,Flexible contract,15670.0,95334,No,0,,NA,1,Created
17546,2011-06-25,11850,Female,65,1947-06-25,0.00713,Widowed,0,,,No,,,Retired,10969.0,95334,No,0,,NA,1,Life event: Retired
11851,2011-01-01,11851,Male,60,1951-09-26,0.006840000000000001,Married,2402,,2051-04-19,Yes,,,Permanent contract,22129.0,1781,Yes,1,,NA,1,Created
11852,2011-01-01,11852,Female,64,1947-10-02,0.00713,Divorced,0,,,Yes,,,Permanent contract,21220.0,2343,Yes,0,,NA,1,Created
18017,2011-10-02,11852,Female,65,1947-10-02,0.00713,Divorced,0,,,Yes,,,Retired,14853.999999999998,2343,Yes,0,,NA,1,Life event: Retired
11853,2011-01-01,11853,Female,59,1952-08-23,0.00479,Married,2458,,2019-04-16,Yes,,,Permanent contract,22087.0,28029,Yes,2,,NA,1,Created
11854,2011-01-01,11854,Female,28,1983-05-28,0.00025,Single,0,,,No,,,Permanent contract,23232.0,298011,No,0,32.0,2015-08-09,1,Created
11855,2011-01-01,11855,Female,5,2006-07-19,4e-05,Single,0,,,No,,,Child,0.0,0,No,0,28.0,2034-01-15,1,Created
11856,2011-01-01,11856,Female,20,1991-11-21,0.00018,Single,0,,,No,,,Unemployed,39285.0,220358,No,0,30.0,2021-07-17,1,Created
